2.86749087818, -1.90958990173
2.84768350537, -1.90628240143
2.82626370815, -1.90255006637
2.80413553173, -1.89933012494
2.78280143456, -1.89610533224
2.76267821293, -1.8927053124
2.73929293528, -1.88920911557
2.71698207793, -1.88573928513
2.69653782103, -1.88215292389
2.6741815367, -1.87828918966
2.64973366935, -1.87461929314
2.62403657131, -1.86983200647
2.58814888299, -1.86311149334
2.49667280477, -1.84679315897
2.47052850408, -1.84177603823
2.4496421927, -1.83777340362
2.42986034434, -1.83395487326
2.40786312653, -1.83005506611
2.38531133059, -1.82575153219
2.36441946259, -1.82194189306
2.33889565091, -1.81683252157
2.31711717892, -1.8125862279
2.29026487069, -1.80819844544
2.26712277187, -1.80556027259
2.23395952113, -1.80277106843
2.20725577938, -1.80258577148
2.17082678428, -1.80430615897
2.1436927573, -1.80608628119
2.11890534886, -1.80727151018
2.09879985264, -1.8081074887
2.07349867832, -1.80777835011
2.04817403855, -1.8072774122
2.02747632828, -1.8069675559
2.0014629463, -1.80621894859
1.98052277043, -1.80550835587
1.95113906298, -1.80465418703
1.92153319381, -1.80427357915
1.89458771444, -1.8036689497
1.85340193768, -1.80357428272
1.82850446616, -1.8034804272
1.80314368749, -1.80361425018
1.77200636479, -1.80335234734
1.75194448767, -1.80345200457
1.73176854747, -1.80363203727
1.69970402661, -1.8039729529
1.67909428467, -1.80423799403
1.65847732246, -1.80430967188
1.63456193135, -1.80460486319
1.6134871974, -1.80483031417
1.58311771512, -1.8050090244
1.54625575422, -1.80580424115
1.52468283575, -1.80620953991
1.50305811331, -1.80653635768
1.48144914674, -1.80684041901
1.45946536957, -1.80703546297
1.4374613653, -1.80680789375
1.41230285396, -1.80668402803
1.38028888802, -1.80661883774
1.3545011094, -1.80675184385
1.3320644867, -1.80621064801
1.29604576253, -1.80587261713
1.27298986806, -1.80543666682
1.24988206039, -1.8051607733
1.22653767147, -1.80494119661
1.20304892655, -1.80442443532
1.17634961083, -1.80420421357
1.1526846482, -1.80400846188
1.12882907401, -1.80354529109
1.10176058698, -1.8031694456
1.07765479617, -1.80303938484
1.05680594896, -1.80288616845
1.02939235259, -1.80302479402
1.00486619762, -1.80276720215
0.980110813176, -1.80230081142
0.95539408646, -1.80213772
0.933956421049, -1.80205436823
0.901711573182, -1.80131510375
0.865446862489, -1.80066979375
0.840105086379, -1.80010709176
0.810875993528, -1.79960602487
0.785162942787, -1.79900070791
0.759537201161, -1.79842728937
0.729614756228, -1.79766078721
0.707198124977, -1.79727970542
0.680954561143, -1.79709858963
0.650986075274, -1.79641919283
0.620707200952, -1.79568673912
0.597961414427, -1.79489281173
0.56727847613, -1.79372635273
0.540333310886, -1.79299881872
0.501523251983, -1.79182159633
0.470440949037, -1.79118172453
0.43945805025, -1.79012720263
0.415900997771, -1.78924894426
0.38825060605, -1.78835121379
0.356572466861, -1.78754063659
0.332660285974, -1.78696250293
0.300796809327, -1.78588737185
0.276701804786, -1.78497327992
0.256640391695, -1.78416480087
0.232471613709, -1.78332956678
0.212370556771, -1.78259305859
0.187950966944, -1.78175214113
0.167666994856, -1.78066906498
0.139314318318, -1.77999739219
0.110859076579, -1.77854243245
0.082198909686, -1.778049448
0.053276971109, -1.77703316456
0.032619358522, -1.77515847935
0.00782260245278, -1.77538609238
-0.0253324420271, -1.77368944824
-0.0541551831755, -1.77280842718
-0.0836968829726, -1.77019043053
-0.112822875939, -1.76859307754
-0.13442582966, -1.77025124242
-0.159529161105, -1.76954997065
-0.189085230315, -1.76700491866
-0.218079116438, -1.76746522387
-0.247506693858, -1.76597313099
-0.27692559335, -1.76473198064
-0.306214124163, -1.76329340426
-0.32784150589, -1.76320417936
-0.358370201843, -1.76143619371
-0.384052511824, -1.76033189099
-0.405924719624, -1.75866211307
-0.431584462423, -1.7576355528
-0.466169338917, -1.75584574045
-0.496527675804, -1.75452015706
-0.527348736941, -1.75221048982
-0.562018443574, -1.75058607246
-0.586358606368, -1.74968871304
-0.609494931117, -1.74835004566
-0.639910776802, -1.74721467456
-0.670588115011, -1.74557185954
-0.696904039479, -1.74398043978
-0.731942842107, -1.74218394786
-0.762870104051, -1.74035019889
-0.794101715543, -1.73857843483
-0.821194498967, -1.73672091727
-0.843137902416, -1.73570423056
-0.869819766419, -1.73435749457
