-0.713489640319, -1.32547680889
-0.734390077747, -1.32415029322
-0.754555619496, -1.3228402176
-0.775254152076, -1.32130321983
-0.795281051198, -1.3197871417
-0.816364426233, -1.31830181273
-0.837950674705, -1.31685017719
-0.85854083091, -1.31501750738
-0.882594819202, -1.31301625905
-0.903838554945, -1.31133839854
-0.925372942534, -1.30949496323
-0.947362278819, -1.3076903855
-0.96943337623, -1.30565423815
-0.995241950624, -1.30322518084
-1.01795144879, -1.30102139363
-1.04243226197, -1.29847191935
-1.06814220447, -1.29595830196
-1.09223049356, -1.29434171481
-1.11543898323, -1.29368391365
-1.1383476497, -1.29285325929
-1.16198171254, -1.29210940772
-1.1857758353, -1.29183821288
-1.20669402118, -1.29155774493
-1.23623695404, -1.29172578848
-1.262246659, -1.29153842161
-1.28721961933, -1.29159768996
-1.31429435899, -1.29139922298
-1.33743102739, -1.29109088154
-1.36105198995, -1.29100614877
-1.38352319199, -1.29103558045
-1.40476723175, -1.29136425109
-1.43590742909, -1.2917215192
-1.46078587295, -1.29232052345
-1.48594117613, -1.29261401213
-1.50759734309, -1.29275305017
-1.52803699222, -1.29324245949
-1.55190083847, -1.29416818999
-1.58070020467, -1.29530409015
-1.60651644054, -1.29605422028
-1.63226802414, -1.29686078792
-1.65318196405, -1.29735578002
-1.67551786707, -1.29722665182
-1.70196025046, -1.29613759868
-1.7243861389, -1.29478209247
-1.7456318718, -1.29431551634
-1.77030980837, -1.29380198039
-1.79121363318, -1.29307091261
-1.8125337915, -1.29208333245
-1.84074089382, -1.29073347452
-1.8712313221, -1.28978985183
-1.89789309187, -1.28895155962
-1.92982291562, -1.28753555624
-1.95635468552, -1.28609202258
-1.98048352139, -1.28475494902
-2.01250806057, -1.28293570427
-2.03769453402, -1.28136807211
-2.06445739431, -1.27928753821
-2.0876063728, -1.27802408183
-2.10917992973, -1.27682756435
-2.13877967288, -1.27474024141
-2.16050874148, -1.27280879379
-2.18525943654, -1.27065452193
-2.21192869894, -1.2688238061
-2.24367181302, -1.26602071246
-2.26851745754, -1.26359111065
-2.29346749198, -1.26096926027
-2.32680750775, -1.25759853146
-2.35745293859, -1.25481788882
-2.38400073438, -1.25188720604
-2.40921991221, -1.2487801978
-2.43655422069, -1.24648498967
-2.46214735873, -1.24430036383
-2.48910425167, -1.2406130913
-2.51297886915, -1.2378564371
-2.54016083215, -1.23465690912
-2.56035849964, -1.23200153066
-2.58455898273, -1.22951903683
-2.6068790316, -1.22689367795
-2.6328302872, -1.2237102696
-2.65364160004, -1.22112986199
-2.68156626972, -1.21723594429
-2.70823606628, -1.21416580865
